Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic
Package,"org.apache.beam.sdk",10,0,8,1,1,,,,,,,,,31,8,1,,2,,93,18,101,,7,11,2,81,,1286,151,874,401,390,268,,363,513,308,262,,5,,2,,,0.31,127
Public Class,"org.apache.beam.sdk.Pipeline",14,0,10,4,2,,,,,1,48,48,0,,5,1,,,,23,7,28,28,1,8,1,18,,669,73,401,144,199,200,,130,221,103,141,,5,1,2,92,82,0.50,44
Private Static Generic Class,"org.apache.beam.sdk.Pipeline.IsUnique",7,0,7,1,1,,,,,2,4,4,0,,0,0,,,,1,0,1,1,0,0,0,1,,9,0,9,6,1,1,,1,3,2,1,,1,1,0,0,0,0.11,1
Generic Parameter,"org.apache.beam.sdk.Pipeline.IsUnique.K",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.Pipeline.IsUnique.V",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.sdk.Pipeline.IsUnique.apply",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,5,1,1,3,1,2,1,1,1,,,0,,,0.14,1
Private Static Class,"org.apache.beam.sdk.Pipeline.KeysExtractor",7,0,7,1,1,,,,,2,5,5,0,,0,0,,,,1,0,1,1,0,0,0,1,,10,0,10,7,1,1,,1,3,2,1,,1,1,0,0,0,0.10,1
Public Method,"org.apache.beam.sdk.Pipeline.KeysExtractor.apply",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,5,1,1,2,1,2,1,1,1,,,0,,,0.14,1
Private Constructor,"org.apache.beam.sdk.Pipeline.Pipeline",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,0,4,3,4,1,3,1,,,0,,,0.00,1
Protected Constructor,"org.apache.beam.sdk.Pipeline.Pipeline",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0.00,1
Public Static Class,"org.apache.beam.sdk.Pipeline.PipelineExecutionException",4,0,3,1,1,,,,,1,1,1,0,,0,0,,,,1,0,1,1,0,0,0,1,,12,0,5,2,1,7,,1,3,2,1,,1,2,0,0,0,1.40,1
Public Constructor,"org.apache.beam.sdk.Pipeline.PipelineExecutionException.PipelineExecutionException",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,1,1,2,1,1,1,,,0,,,0.33,1
Public Interface,"org.apache.beam.sdk.Pipeline.PipelineVisitor",0,0,0,0,0,,,,,0,5,5,1,,0,0,,,,6,0,6,6,6,0,0,0,,84,15,41,26,7,28,,12,23,17,6,,0,0,0,0,0,0.68,0
Enum Type,"org.apache.beam.sdk.Pipeline.PipelineVisitor.CompositeBehavior",0,0,0,0,0,,,,,1,1,1,0,,0,0,,,,2,2,2,2,0,0,0,2,,8,0,4,3,0,4,,0,1,1,0,,0,1,0,,,1.00,0
Public Implicit Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.CompositeBehavior.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0
Public Implicit Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.CompositeBehavior.values",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0
Class,"org.apache.beam.sdk.Pipeline.PipelineVisitor.Defaults",4,0,4,0,1,,,,,2,7,7,14,,0,0,,,,7,1,7,7,0,0,1,6,,40,8,28,15,7,4,,6,15,9,6,,2,1,1,57,57,0.14,8
Public Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.Defaults.enterCompositeTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.Defaults.enterPipeline",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Protected Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.Defaults.getPipeline",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,0,1,2,4,1,3,2,,,1,,,0.00,2
Public Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.Defaults.leaveCompositeTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,0,0,0,0,1,1,0,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.Defaults.leavePipeline",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.Defaults.visitPrimitiveTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2,0,0,0,0,1,1,0,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.Defaults.visitValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,0,0,0,0,1,1,0,1,,,0,,,0.00,1
Abstract Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.enterCompositeTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,1,1,0,6,1,1,1,1,0,0,,,0,,,6.00,0
Abstract Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.enterPipeline",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,1,0,4,0,1,1,1,0,0,,,0,,,4.00,0
Abstract Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.leaveCompositeTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,1,1,1,0,0,,,0,,,4.00,0
Abstract Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.leavePipeline",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,1,0,1,0,1,1,1,0,0,,,0,,,1.00,0
Abstract Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.visitPrimitiveTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,1,1,1,0,0,,,0,,,4.00,0
Abstract Method,"org.apache.beam.sdk.Pipeline.PipelineVisitor.visitValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,1,0,1,1,1,0,0,,,0,,,1.00,0
Private Static Class,"org.apache.beam.sdk.Pipeline.TransformToMessage",4,0,4,0,1,,,,,2,3,3,0,,0,0,,,,1,0,1,1,0,0,0,1,,6,0,6,3,1,0,,1,3,2,1,,1,1,0,0,0,0.00,1
Public Method,"org.apache.beam.sdk.Pipeline.TransformToMessage.apply",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Private Static Class,"org.apache.beam.sdk.Pipeline.UnstableNameToMessage",7,0,7,1,1,,,,,2,9,9,0,,0,0,,,,2,1,2,2,0,1,0,1,,20,2,18,10,6,1,,4,7,5,3,,1,1,0,0,0,0.06,2
Private Constructor,"org.apache.beam.sdk.Pipeline.UnstableNameToMessage.UnstableNameToMessage",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.Pipeline.UnstableNameToMessage.apply",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,11,6,5,1,6,2,3,2,2,1,,,0,,,0.09,1
Private Static Class,"org.apache.beam.sdk.Pipeline.ValidateVisitor",5,0,5,0,1,,,,,1,4,4,0,,0,0,,,,3,1,3,10,0,0,0,3,,21,4,17,7,5,0,,5,10,5,5,,2,2,1,0,0,0.00,4
Public Constructor,"org.apache.beam.sdk.Pipeline.ValidateVisitor.ValidateVisitor",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.Pipeline.ValidateVisitor.enterCompositeTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,2,3,0,5,2,4,1,3,2,,,1,,,0.00,2
Public Method,"org.apache.beam.sdk.Pipeline.ValidateVisitor.visitPrimitiveTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,4,1,2,1,1,1,,,0,,,0.00,1
Public Generic Method,"org.apache.beam.sdk.Pipeline.apply",,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9,0,3,1,1,6,3,1,2,1,1,1,,,0,,,2.00,1
Public Generic Method,"org.apache.beam.sdk.Pipeline.apply",,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,0,4,2,1,10,3,1,2,1,1,1,,,0,,,2.50,1
Generic Parameter,"org.apache.beam.sdk.Pipeline.apply.OutputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.Pipeline.apply.OutputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Private Generic Method,"org.apache.beam.sdk.Pipeline.applyInternal",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,25,3,17,6,13,5,12,11,13,5,12,1,,,1,,,0.29,1
Generic Parameter,"org.apache.beam.sdk.Pipeline.applyInternal.InputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.Pipeline.applyInternal.OutputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Private Generic Method,"org.apache.beam.sdk.Pipeline.applyReplacement",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,38,1,36,14,24,1,18,12,15,6,14,2,,,1,,,0.03,2
Generic Parameter,"org.apache.beam.sdk.Pipeline.applyReplacement.InputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.Pipeline.applyReplacement.OutputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.Pipeline.applyReplacement.TransformT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Public Static Generic Method,"org.apache.beam.sdk.Pipeline.applyTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,5,3,1,6,4,1,2,1,1,1,,,0,,,1.20,1
Public Static Generic Method,"org.apache.beam.sdk.Pipeline.applyTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,5,3,1,11,3,1,2,1,1,1,,,0,,,2.20,1
Generic Parameter,"org.apache.beam.sdk.Pipeline.applyTransform.InputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.Pipeline.applyTransform.InputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.Pipeline.applyTransform.OutputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.apache.beam.sdk.Pipeline.applyTransform.OutputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Public Method,"org.apache.beam.sdk.Pipeline.begin",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,2,1,2,1,1,1,,,0,,,1.33,1
Private Method,"org.apache.beam.sdk.Pipeline.buildName",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,3,1,1,1,2,1,2,1,1,2,,,0,,,0.33,2
Private Method,"org.apache.beam.sdk.Pipeline.checkNoMoreMatches",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42,4,38,1,27,0,1,8,19,7,13,1,,,0,,,0.00,1
Anonymous Class,"org.apache.beam.sdk.Pipeline.checkNoMoreMatches.(Anon_1)",8,0,8,0,2,,,,,1,7,7,0,,0,0,,,,4,1,4,11,0,1,0,3,,38,4,34,0,25,0,,7,17,6,12,,3,2,2,25,0,0.00,9
Private Method,"org.apache.beam.sdk.Pipeline.checkNoMoreMatches.(Anon_1).checkForMatches",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,9,0,6,0,5,1,5,2,3,3,,,2,,,0.00,3
Public Method,"org.apache.beam.sdk.Pipeline.checkNoMoreMatches.(Anon_1).enterCompositeTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,11,0,8,0,4,3,6,1,5,3,,,1,,,0.00,3
Public Method,"org.apache.beam.sdk.Pipeline.checkNoMoreMatches.(Anon_1).leaveCompositeTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,0,6,0,3,1,3,1,2,2,,,1,,,0.00,2
Public Method,"org.apache.beam.sdk.Pipeline.checkNoMoreMatches.(Anon_1).visitPrimitiveTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,0,3,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Static Method,"org.apache.beam.sdk.Pipeline.create",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,5,2,3,1,4,3,4,2,3,1,,,0,,,0.20,1
Public Static Method,"org.apache.beam.sdk.Pipeline.create",,,,,,,,,,,,,,,,,,,,,,,,,,,,25,9,1,6,2,4,2,4,4,5,2,4,1,,,0,,,0.33,1
Public Static Method,"org.apache.beam.sdk.Pipeline.forTransformHierarchy",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,3,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.Pipeline.getCoderRegistry",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,6,1,3,1,3,2,4,1,3,2,,,1,,,0.17,2
Public Method,"org.apache.beam.sdk.Pipeline.getOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.Pipeline.getSchemaRegistry",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,1,3,0,3,2,4,1,3,2,,,1,,,0.00,2
Public Generic Method,"org.apache.beam.sdk.Pipeline.registerBadRecordErrorHandler",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,3,3,0,2,3,4,2,3,1,,,0,,,0.00,1
Generic Parameter,"org.apache.beam.sdk.Pipeline.registerBadRecordErrorHandler.OutputT",0,0,0,0,0,,,,,0,1,1,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Private Method,"org.apache.beam.sdk.Pipeline.replace",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,38,1,35,3,26,2,5,13,24,7,19,3,,,1,,,0.06,3
Anonymous Class,"org.apache.beam.sdk.Pipeline.replace.(Anon_2)",12,0,11,1,3,,,,,1,4,4,0,,0,0,,,,2,0,2,9,0,0,0,2,,26,1,23,0,18,2,,8,14,2,12,,3,2,1,0,0,0.09,6
Public Method,"org.apache.beam.sdk.Pipeline.replace.(Anon_2).enterCompositeTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,13,0,10,2,9,5,8,1,7,3,,,1,,,0.15,3
Public Method,"org.apache.beam.sdk.Pipeline.replace.(Anon_2).visitPrimitiveTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,0,7,0,7,3,6,1,5,3,,,1,,,0.00,3
Public Method,"org.apache.beam.sdk.Pipeline.replaceAll",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,7,2,3,6,2,2,5,2,3,2,,,1,,,0.86,2
Public Method,"org.apache.beam.sdk.Pipeline.run",,,,,,,,,,,,,,,,,,,,,,,,,,,,33,7,0,3,1,1,4,2,1,2,1,1,1,,,0,,,1.33,1
Public Method,"org.apache.beam.sdk.Pipeline.run",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,21,0,11,2,8,10,8,6,8,2,7,2,,,1,,,0.91,2
Public Method,"org.apache.beam.sdk.Pipeline.setCoderRegistry",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,4,2,1,4,1,1,2,1,1,1,,,0,,,1.00,1
Public Method,"org.apache.beam.sdk.Pipeline.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.Pipeline.traverseTopologically",,,,,,,,,,,,,,,,,,,,,,,,,,,,15,26,0,6,2,3,20,3,3,4,1,3,1,,,0,,,3.33,1
Private Method,"org.apache.beam.sdk.Pipeline.uniquifyInternal",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,11,4,7,5,3,5,8,4,5,3,,,2,,,0.45,3
Method,"org.apache.beam.sdk.Pipeline.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,,10,32,0,32,4,26,1,14,7,10,2,9,5,,,2,,,0.03,5
Private Method,"org.apache.beam.sdk.Pipeline.validateErrorHandlers",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,1,5,0,1,1,5,2,3,3,,,2,,,0.00,3
Public Class,"org.apache.beam.sdk.PipelineTest",20,2,16,2,1,,,,,1,49,49,0,,1,0,,,,15,3,16,16,0,1,0,15,,464,72,360,144,191,34,,120,179,92,121,,2,1,1,71,71,0.09,21
Static Generic Class,"org.apache.beam.sdk.PipelineTest.CreateValuesToEmptyFlattenOverride",9,0,9,0,1,,,,,2,11,11,0,,0,0,,,,2,0,2,2,0,0,0,2,,23,2,21,12,8,0,,4,7,5,4,,1,1,0,0,0,0.00,2
Generic Parameter,"org.apache.beam.sdk.PipelineTest.CreateValuesToEmptyFlattenOverride.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.sdk.PipelineTest.CreateValuesToEmptyFlattenOverride.getReplacementTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,3,1,0,4,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.PipelineTest.CreateValuesToEmptyFlattenOverride.mapOutputs",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,13,7,7,0,8,3,4,3,3,1,,,0,,,0.00,1
Private Static Generic Class,"org.apache.beam.sdk.PipelineTest.EmptyFlatten",5,0,5,0,1,,,,,1,5,5,0,,0,0,,,,1,0,1,1,0,0,0,1,,7,0,7,4,2,0,,2,4,3,2,,1,2,0,0,0,0.00,1
Generic Parameter,"org.apache.beam.sdk.PipelineTest.EmptyFlatten.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Method,"org.apache.beam.sdk.PipelineTest.EmptyFlatten.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,3,2,0,5,2,3,2,2,1,,,0,,,0.00,1
Static Class,"org.apache.beam.sdk.PipelineTest.GenerateSequenceToCreateOverride",9,0,9,0,1,,,,,2,10,10,0,,0,0,,,,2,0,2,2,0,0,0,2,,22,1,21,12,8,0,,4,7,5,4,,1,1,0,0,0,0.00,2
Public Method,"org.apache.beam.sdk.PipelineTest.GenerateSequenceToCreateOverride.getReplacementTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,3,1,0,4,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.PipelineTest.GenerateSequenceToCreateOverride.mapOutputs",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,13,7,7,0,8,3,4,3,3,1,,,0,,,0.00,1
Private Static Generic Class,"org.apache.beam.sdk.PipelineTest.IdentityTransform",4,0,4,0,1,,,,,1,1,1,0,,0,0,,,,1,0,1,1,0,0,0,1,,6,0,6,3,1,0,,1,3,2,1,,1,2,0,0,0,0.00,1
Generic Parameter,"org.apache.beam.sdk.PipelineTest.IdentityTransform.T",0,0,0,0,0,,,,,0,2,2,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Public Method,"org.apache.beam.sdk.PipelineTest.IdentityTransform.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Static Class,"org.apache.beam.sdk.PipelineTest.TestPipelineRunnerThrowingSdkException",4,0,4,0,1,,,,,1,5,5,0,,1,0,,,,1,0,2,2,0,0,0,2,,11,2,9,4,2,0,,2,5,3,2,,1,2,0,0,0,0.00,2
Public Static Method,"org.apache.beam.sdk.PipelineTest.TestPipelineRunnerThrowingSdkException.fromOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.PipelineTest.TestPipelineRunnerThrowingSdkException.run",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Static Class,"org.apache.beam.sdk.PipelineTest.TestPipelineRunnerThrowingUserException",4,0,4,0,1,,,,,1,7,7,0,,1,0,,,,1,0,2,2,0,0,0,2,,12,2,10,5,3,0,,3,6,4,3,,1,2,0,0,0,0.00,2
Public Static Method,"org.apache.beam.sdk.PipelineTest.TestPipelineRunnerThrowingUserException.fromOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.PipelineTest.TestPipelineRunnerThrowingUserException.run",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,3,2,0,2,2,3,2,2,1,,,0,,,0.00,1
Private Static Generic Class,"org.apache.beam.sdk.PipelineTest.TupleInjectionTransform",4,0,4,0,1,,,,,1,4,4,0,,0,0,,,,2,1,2,2,0,0,0,2,,13,2,11,6,2,0,,3,6,4,2,,1,2,0,0,0,0.00,2
Generic Parameter,"org.apache.beam.sdk.PipelineTest.TupleInjectionTransform.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Constructor,"org.apache.beam.sdk.PipelineTest.TupleInjectionTransform.TupleInjectionTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.PipelineTest.TupleInjectionTransform.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Private Static Generic Class,"org.apache.beam.sdk.PipelineTest.TupleProjectionTransform",4,0,4,0,1,,,,,1,4,4,0,,0,0,,,,2,1,2,2,0,0,0,2,,13,2,11,6,2,0,,3,6,4,2,,1,2,0,0,0,0.00,2
Generic Parameter,"org.apache.beam.sdk.PipelineTest.TupleProjectionTransform.T",0,0,0,0,0,,,,,1,0,0,0,,0,0,,,,0,0,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Public Constructor,"org.apache.beam.sdk.PipelineTest.TupleProjectionTransform.TupleProjectionTransform",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.PipelineTest.TupleProjectionTransform.expand",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0.00,1
Private Static Method,"org.apache.beam.sdk.PipelineTest.addSuffix",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,2,6,0,2,2,4,2,2,1,,,0,,,0.00,1
Anonymous Class,"org.apache.beam.sdk.PipelineTest.addSuffix.(Anon_4)",4,0,4,0,1,,,,,1,3,3,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,0,4,0,,1,2,1,1,,1,2,0,0,0,0.00,1
Public Method,"org.apache.beam.sdk.PipelineTest.addSuffix.(Anon_4).apply",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,0,3,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.PipelineTest.testConflictingNames",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61,5,43,6,35,14,8,10,15,8,10,1,,,0,,,0.33,1
Anonymous Class,"org.apache.beam.sdk.PipelineTest.testConflictingNames.(Anon_1)",15,2,9,5,1,,,,,1,3,3,0,,0,0,,,,2,0,2,2,0,0,0,2,,32,4,18,2,15,11,,3,5,3,3,,1,2,0,0,0,0.61,2
Public Method,"org.apache.beam.sdk.PipelineTest.testConflictingNames.(Anon_1).describeTo",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,0,4,0,1,1,2,1,1,1,,,0,,,0.00,1
Public Method,"org.apache.beam.sdk.PipelineTest.testConflictingNames.(Anon_1).matches",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,3,12,2,10,10,4,2,3,2,2,1,,,0,,,0.83,1
Anonymous Class,"org.apache.beam.sdk.PipelineTest.testConflictingNames.(Anon_2)",4,0,4,0,1,,,,,1,2,2,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,5,0,4,0,,1,2,1,1,,1,2,0,0,0,0.00,1
Public Method,"org.apache.beam.sdk.PipelineTest.testConflictingNames.(Anon_2).onElement",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,0,3,0,2,1,2,1,1,1,,,0,,,0.00,1
Anonymous Class,"org.apache.beam.sdk.PipelineTest.testConflictingNames.(Anon_3)",4,0,3,1,1,,,,,1,2,2,0,,0,0,,,,1,0,1,1,0,0,0,1,,5,0,4,0,3,1,,0,1,1,0,,1,2,0,0,0,0.25,1
Public Method,"org.apache.beam.sdk.PipelineTest.testConflictingNames.(Anon_3).onElement",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,0,2,1,0,0,1,1,0,1,,,0,,,0.33,1
