Kind,Name,AvgCyclomatic,MaxCyclomatic,AvgCountLineCode,CountLineCode,RatioCommentToCode,CountLineComment,CountDeclClass,CountDeclClassMethod,CountLineCodeExe,MaxNesting
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableReader.getCurrentRow",,,,7,0.00,0,,,3,1
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableReader.rangesContainsKey",,,,8,0.00,0,,,4,2
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableReader.start",,,,5,0.00,0,,,2,0
Private Static Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService",1,3,5,55,0.02,1,,0,28,2
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService.close",,,,2,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService.createReader",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService.createTable",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService.getSampleRowKeys",,,,6,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService.getTable",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService.getTableRange",,,,5,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService.openForWriting",,,,4,0.00,0,,,1,0
Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService.setupSampleRowKeys",,,,18,0.00,0,,,14,2
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService.tableExists",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableService.verifyTableExists",,,,3,0.00,0,,,1,0
Private Static Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableWriter",1,3,6,32,0.00,0,,0,14,2
Public Constructor,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableWriter.FakeBigtableWriter",,,,4,0.00,0,,,2,0
Public Constructor,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableWriter.FakeBigtableWriter",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableWriter.close",,,,2,0.00,0,,,0,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableWriter.writeRecord",,,,17,0.00,0,,,11,2
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeBigtableWriter.writeSingleRecord",,,,2,0.00,0,,,0,0
Static Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeServiceFactory",1,1,6,31,0.00,0,,0,5,0
Constructor,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeServiceFactory.FakeServiceFactory",,,,3,0.00,0,,,1,0
Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeServiceFactory.checkTableExists",,,,5,0.00,0,,,1,0
Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeServiceFactory.getServiceForReading",,,,8,0.00,0,,,1,0
Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeServiceFactory.getServiceForWriting",,,,8,0.00,0,,,1,0
Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.FakeServiceFactory.newId",,,,4,0.00,0,,,1,0
Private Static Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.KeyMatchesRegex",1,1,4,11,0.00,0,,0,3,0
Public Constructor,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.KeyMatchesRegex.KeyMatchesRegex",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.KeyMatchesRegex.apply",,,,5,0.00,0,,,2,0
Public Interface,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.ReadOptions",0,0,0,14,0.00,0,,0,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.ReadOptions.getBigtableInstanceId",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.ReadOptions.getBigtableProject",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.ReadOptions.getBigtableTableId",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.ReadOptions.setBigtableInstanceId",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.ReadOptions.setBigtableProject",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.ReadOptions.setBigtableTableId",,,,2,0.00,0,,,0,0
Private Static Class,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.WriteGeneratorDoFn",2,2,6,8,0.00,0,,0,2,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.WriteGeneratorDoFn.processElement",,,,6,0.00,0,,,2,1
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.assertAllSourcesHaveSingleAdjacentRanges",,,,11,0.00,0,,,7,2
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.assertAllSourcesHaveSingleRanges",,,,5,0.00,0,,,2,1
Constructor,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.assertThat",,,,2,0.00,0,,,0,0
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.createAndSplitBigtableSource",,,,26,0.00,0,,,20,1
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.createBigtableSourceWithKeyRanges",,,,19,0.00,0,,,15,0
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.createByteKey",,,,3,0.00,0,,,1,0
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.createEmptyInputPCollection",,,,7,0.00,0,,,4,0
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.extracted",,,,16,0.00,0,,,13,0
Private Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.filterToRange",,,,3,0.00,0,,,1,0
Private Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.filterToRanges",,,,15,0.00,0,,,11,2
Lambda Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.filterToRanges.(lambda_expr_1)",,,,9,0.00,0,,,6,0
Private Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.makeBadWrite",,,,4,0.00,0,,,2,0
Private Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.makeByteKey",,,,3,0.00,0,,,1,0
Private Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.makeRow",,,,7,0.00,0,,,5,0
Constructor,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.makeTableData",,,,2,0.00,0,,,0,0
Private Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.makeTableData",,,,13,0.00,0,,,9,1
Private Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.makeTableData",,,,3,0.00,0,,,1,0
Private Static Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.makeWrite",,,,9,0.00,0,,,6,0
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.runReadTest",,,,6,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.setup",,,,10,0.00,0,,,7,0
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.setupAndSplitBigtableSource",,,,2,0.00,0,,,0,0
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.setupReadChangeStream",,,,9,0.00,0,,,6,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.tesReduceSplitsWithAdjacentRanges",,,,52,0.00,0,,,43,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testGetSplitPointsConsumed",,,,27,0.00,0,,,22,1
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadBuildsCorrectly",,,,18,0.00,0,,,14,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadChangeStreamBuildsCorrectly",,,,39,0.00,0,,,35,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadChangeStreamFailsValidation",,,,5,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadChangeStreamPassWithoutValidation",,,,10,0.00,0,,,6,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadValidationFailsMissingInstanceId",,,,10,0.00,0,,,6,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadValidationFailsMissingInstanceIdAndProjectId",,,,9,0.00,0,,,5,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadValidationFailsMissingProjectId",,,,10,0.00,0,,,6,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadValidationFailsMissingTable",,,,6,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadWithBigTableOptionsSetsRetryOptions",,,,12,0.00,0,,,9,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadWithRuntimeParametersValidationDisabled",,,,12,0.00,0,,,8,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadWithRuntimeParametersValidationFailed",,,,5,0.00,0,,,2,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadWithoutValidate",,,,10,0.00,0,,,6,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingFailsTableDoesNotExist",,,,13,0.00,0,,,9,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingSplitAtFraction",,,,17,0.00,0,,,14,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingSplitAtFractionExhaustive",,,,9,0.00,0,,,6,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithFilter",,,,21,0.00,0,,,16,0
Lambda Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithFilter.(lambda_expr_1)",,,,4,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithFilterAndSubSplits",,,,26,0.00,0,,,21,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithKeyRange",,,,26,0.00,0,,,23,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithKeyRanges",,,,20,0.00,0,,,17,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithRuntimeParameterizedFilter",,,,22,0.00,0,,,17,0
Lambda Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithRuntimeParameterizedFilter.(lambda_expr_1)",,,,4,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithRuntimeParameterizedKeyRange",,,,17,0.00,0,,,14,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithSplits",,,,7,0.00,0,,,4,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithSplitsWithSeveralKeyRanges",,,,28,0.00,0,,,23,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithSubSplits",,,,23,0.00,0,,,19,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReadingWithSubSplitsWithSeveralKeyRanges",,,,6,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReduceSplitsWithAllNonAdjacentRange",,,,18,0.00,0,,,14,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testReduceSplitsWithSomeNonAdjacentRanges",,,,25,0.00,0,,,20,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testSplittingWithDesiredBundleSizeZero",,,,22,0.00,0,,,18,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testTableCheckIgnoredWhenCanNotAccessConfig",,,,9,0.00,0,,,5,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWriteBuildsCorrectly",,,,16,0.00,0,,,12,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWriteValidationFailsMissingInstanceId",,,,11,0.00,0,,,7,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWriteValidationFailsMissingInstanceIdAndProjectId",,,,10,0.00,0,,,6,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWriteValidationFailsMissingOptionsAndInstanceAndProject",,,,6,0.00,0,,,3,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWriteValidationFailsMissingProjectId",,,,11,0.00,0,,,7,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWriteWithBigTableOptionsSetsBulkOptionsAndRetryOptions",,,,21,0.00,0,,,18,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWriteWithoutValidate",,,,10,0.00,0,,,6,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWritingAndWaitingOnResults",,,,33,0.00,0,,,26,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWritingEmitsResultsWhenDoneInFixedWindow",,,,29,0.00,0,,,23,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWritingEmitsResultsWhenDoneInGlobalWindow",,,,14,0.00,0,,,10,0
Public Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.testWritingFailsTableDoesNotExist",,,,9,0.00,0,,,6,0
Private Method,"org.apache.beam.sdk.io.gcp.bigtable.BigtableIOTest.validateReadWithRuntimeParameters",,,,10,0.00,0,,,7,0
Package,"org.apache.beam.sdk.io.gcp.pubsub",1,7,9,1599,0.00,2,24,34,888,3
Public Class,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO",1,5,8,921,0.00,2,,27,511,1
Private Static Class,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.ParseReadFailuresToBadRecords",1,1,8,19,0.00,0,,0,7,0
Public Constructor,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.ParseReadFailuresToBadRecords.ParseReadFailuresToBadRecords",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.ParseReadFailuresToBadRecords.processElement",,,,12,0.00,0,,,6,0
Private Constructor,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubIO",,,,1,0.00,0,,,0,0
Public Static Class,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription",2,4,8,64,0.02,1,,1,33,2
Private Constructor,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription.PubsubSubscription",,,,5,0.00,0,,,3,0
Private Enum Type,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription.Type",0,0,0,4,0.00,0,,0,0,0
Public Implicit Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription.Type.valueOf",,,,,0.00,,,,,
Public Implicit Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription.Type.values",,,,,0.00,,,,,
Private Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription.asPath",,,,7,0.00,0,,,4,1
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription.asPath",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription.asV1Beta1Path",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription.asV1Beta2Path",,,,4,0.00,0,,,1,0
Public Static Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription.fromPath",,,,28,0.00,0,,,22,2
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubSubscription.toString",,,,4,0.00,0,,,1,0
Public Static Class,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic",2,4,7,79,0.01,1,,1,38,2
Private Constructor,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.PubsubTopic",,,,5,0.00,0,,,3,0
Private Enum Type,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.Type",0,0,0,4,0.00,0,,0,0,0
Public Implicit Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.Type.valueOf",,,,,0.00,,,,,
Public Implicit Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.Type.values",,,,,0.00,,,,,
Private Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.asPath",,,,7,0.00,0,,,4,1
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.asPath",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.asV1Beta1Path",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.asV1Beta2Path",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.dataCatalogSegments",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.equals",,,,11,0.00,0,,,6,1
Public Static Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.fromPath",,,,25,0.00,0,,,19,2
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.hashCode",,,,4,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.PubsubTopic.toString",,,,4,0.00,0,,,1,0
Public Static Abstract Generic Class,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read",2,6,12,252,0.00,0,,3,140,2
Static Abstract Generic Class,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder",0,0,0,23,0.00,0,,0,0,0
Generic Parameter,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.T",0,0,0,,,,,0,,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.build",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setBadRecordErrorHandler",,,,2,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setBadRecordRouter",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setBeamSchema",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setClock",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setCoder",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setDeadLetterTopicProvider",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setFromRowFn",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setIdAttribute",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setNeedsAttributes",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setNeedsMessageId",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setNeedsOrderingKey",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setParseFn",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setPubsubClientFactory",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setSubscriptionProvider",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setTimestampAttribute",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setToRowFn",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setTopicProvider",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.Builder.setTypeDescriptor",,,,1,0.00,0,,,0,0
Generic Parameter,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.T",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.expand",,,,40,0.00,0,,,29,1
Private Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.expandReadContinued",,,,86,0.00,0,,,66,2
Anonymous Class,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.expandReadContinued.(Anon_1)",0,0,0,0,0.00,0,,0,0,0
Anonymous Class,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.expandReadContinued.(Anon_2)",6,6,20,24,0.00,0,,0,18,3
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.expandReadContinued.(Anon_2).apply",,,,20,0.00,0,,,14,3
Anonymous Class,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.expandReadContinued.(Anon_3)",0,0,0,0,0.00,0,,0,0,0
Anonymous Class,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.expandReadContinued.(Anon_4)",0,0,0,0,0.00,0,,0,0,0
Lambda Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.expandReadContinued.(lambda_expr_1)",,,,15,0.00,0,,,12,0
Lambda Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.expandReadContinued.(lambda_expr_2)",,,,1,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.fromSubscription",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.fromSubscription",,,,9,0.00,0,,,6,1
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.fromTopic",,,,3,0.00,0,,,1,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.fromTopic",,,,6,0.00,0,,,4,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getBadRecordErrorHandler",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getBadRecordRouter",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getBeamSchema",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getClock",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getCoder",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getDeadLetterTopicProvider",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getFromRowFn",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getIdAttribute",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getNeedsAttributes",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getNeedsMessageId",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getNeedsOrderingKey",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getParseFn",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getPubsubClientFactory",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getSubscriptionProvider",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getTimestampAttribute",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getToRowFn",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getTopicProvider",,,,1,0.00,0,,,0,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.getTypeDescriptor",,,,1,0.00,0,,,0,0
Static Generic Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.newBuilder",,,,11,0.00,0,,,9,0
Static Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.newBuilder",,,,3,0.00,0,,,1,0
Lambda Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.newBuilder.(lambda_expr_1)",,,,1,0.00,0,,,1,0
Generic Parameter,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.newBuilder.T",0,0,0,,,,,0,,0
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.populateDisplayData",,,,9,0.00,0,,,6,0
Abstract Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.toBuilder",,,,1,0.00,0,,,0,0
Private Static Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.validateTopic",,,,5,0.00,0,,,2,1
Public Method,"org.apache.beam.sdk.io.gcp.pubsub.PubsubIO.Read.withClientFactory",,,,3,0.00,0,,,1,0
